real,imag,normal_IM_type,IM_type,RF_type,SA_type,time
-33.573938542747165,0.0,26,12,12,48,71
-33.17100926276258,0.0,21,23,23,51,71
-1.4269546244077596,16.284516353653498,13,39,39,9,71
-1.4269546244077596,-16.284516353653498,16,2,2,68,71
-33.376099819767965,0.0,23,16,16,57,71
-33.36259813907122,0.0,25,37,37,36,71
-33.37352283073542,0.0,24,56,56,64,71
-33.37258528317298,0.0,22,60,60,14,71
-33.37131081387055,0.0,11,20,20,32,71
-0.9370572836008924,14.97535340342779,15,74,74,45,71
-0.9370572836008924,-14.97535340342779,14,84,84,18,71
-25.120989189936694,3.8404858025229833,17,34,34,5,71
-25.120989189936694,-3.8404858025229833,18,24,24,74,71
-25.134383004967397,1.6630623590777998,29,25,25,21,71
-25.134383004967397,-1.6630623590777998,20,26,26,4,71
-24.396102108788696,0.0767266699650058,28,27,27,84,71
-24.396102108788696,-0.0767266699650058,42,28,28,40,71
-24.566206754201193,0.0,31,29,29,8,71
-5.201818685794773,10.964166810555247,32,30,30,15,71
-5.201818685794773,-10.964166810555247,33,31,31,41,71
-24.512861298774922,0.0,30,32,32,28,71
-24.42704623101975,0.0,12,33,33,35,71
-14.340958243838099,1.3202662345025749,34,63,63,72,71
-14.340958243838099,-1.3202662345025749,35,6,6,1,71
-14.272374529409017,0.0,36,81,81,65,71
-13.482697600843268,0.0,27,45,45,49,71
-11.953566545830087,0.0,37,13,13,78,71
-11.675023991395648,0.0,39,54,54,76,71
-8.696395828192065,0.0,40,40,40,26,71
-10.776558249076844,0.0,44,78,78,69,71
-10.39994793367877,0.0,43,64,64,42,71
-9.87525958364748,0.0,46,35,35,11,71
-9.345100366977018,0.0,38,42,42,6,71
-11.553850508822276,0.0,41,62,62,39,71
-6.896354492296861,0.0,76,17,17,19,71
-5.3505131783175175,0.0,47,47,47,54,71
-4.563186076465562,0.0,78,3,3,16,71
-3.4319009057904117,0.0,48,66,66,22,71
-0.9219347176728171,0.3190298877396935,69,50,50,52,71
-0.9219347176728171,-0.3190298877396935,55,10,10,23,71
-0.3584151139703545,0.409264922998749,56,53,53,83,71
-0.3584151139703545,-0.409264922998749,49,61,61,24,71
-0.27386702392836204,0.35101295655123343,61,11,11,43,71
-0.27386702392836204,-0.35101295655123343,73,18,18,33,71
-0.27312057089968267,0.2956137263383331,57,38,38,75,71
-0.27312057089968267,-0.2956137263383331,83,57,57,50,71
-1.9979005767020057,0.0,54,58,58,82,71
-0.3180135965415126,0.3152147234479299,58,79,79,17,71
-0.3180135965415126,-0.3152147234479299,81,85,85,44,71
-0.25048897117971086,0.15577726482041102,51,52,52,2,71
-0.25048897117971086,-0.15577726482041102,50,55,55,53,71
-1.9969594117512175,0.0,74,76,76,20,71
-1.9881887081065208,0.0,86,49,49,38,71
-1.9954406199406667,0.0,65,43,43,61,71
-0.2408689065690861,0.14230808245929158,71,41,41,58,71
-0.2408689065690861,-0.14230808245929158,63,0,0,62,71
-1.9925264774022464,0.0,53,73,73,56,71
-1.9905720389381414,0.0,70,70,70,80,71
-0.18842927224534578,0.0,80,46,46,12,71
-0.19617921378328812,0.0,52,69,69,31,71
-0.19843900870466527,0.0,72,72,72,79,71
-0.1991306861945917,0.0,84,80,80,63,71
-0.19956357057083507,0.0,64,14,14,7,71
-0.19948161891354355,0.0,75,44,44,0,71
-10.0,0.0,45,8,8,55,71
-0.1,0.0,67,5,5,10,71
-5.0,0.0,66,86,86,59,71
-0.00010001000100010001,0.0,59,7,7,81,71
-0.00010001000100010001,0.0,82,51,51,37,71
-0.00010001000100010001,0.0,85,22,22,85,71
-0.00010001000100010001,0.0,77,67,67,70,71
-0.00010001000100010001,0.0,60,48,48,86,71
-0.00010001000100010001,0.0,79,21,21,47,71
-0.00010001000100010001,0.0,68,68,68,67,71
-0.00010001000100010001,0.0,62,75,75,77,71
-52.40187606634035,0.0,0,15,15,13,72
-0.6083280070028105,36.081261620622385,1,1,1,86,72
-0.6083280070028105,-36.081261620622385,2,83,83,64,72
-1.3182266954422062,24.652804860498968,3,19,19,70,72
-1.3182266954422062,-24.652804860498968,4,4,4,52,72
-0.38576797256888185,19.473717256072366,7,36,36,34,72
-0.38576797256888185,-19.473717256072366,6,51,51,9,72
-0.9103049645987538,18.395360067511874,5,65,65,77,72
-0.9103049645987538,-18.395360067511874,8,77,77,76,72
-0.525417389421261,17.765957295902343,9,9,9,60,72
-0.525417389421261,-17.765957295902343,10,59,59,3,72
-1.4278116965998557,16.369654402362887,13,71,71,58,72
-1.4278116965998557,-16.369654402362887,16,12,12,48,72
-31.447854326413644,0.0,19,23,23,16,72
-32.98347045257989,0.0,22,5,5,80,72
-33.483710763913,0.0,26,17,17,5,72
-0.9508264763351272,15.04310994995168,15,16,16,32,72
-0.9508264763351272,-15.04310994995168,14,37,37,38,72
-25.102298015997704,3.8576287816110653,17,56,56,35,72
-25.102298015997704,-3.8576287816110653,18,60,60,14,72
-33.362495769356315,0.0,11,20,20,39,72
-33.37596020217002,0.0,21,74,74,36,72
-33.37113850924511,0.0,25,44,44,27,72
-33.37236429448191,0.0,24,21,21,23,72
-33.373512745763364,0.0,23,24,24,7,72
-25.12864533304228,1.6624787954728217,29,25,25,21,72
-25.12864533304228,-1.6624787954728217,20,26,26,68,72
-24.389897414858332,0.07681972768192953,28,27,27,84,72
-24.389897414858332,-0.07681972768192953,42,28,28,49,72
-24.565587215425072,0.0,31,29,29,55,72
-4.846812224354814,10.955245168404398,32,30,30,66,72
-4.846812224354814,-10.955245168404398,33,31,31,41,72
-24.511734479112317,0.0,30,32,32,78,72
-24.425519792546712,0.0,12,33,33,6,72
-14.316790646073848,1.2502875355080174,34,63,63,10,72
-14.316790646073848,-1.2502875355080174,35,6,6,79,72
-14.269891319688362,0.0,36,81,81,24,72
-13.513583226821074,0.0,27,45,45,8,72
-11.967371092641072,0.0,37,8,8,25,72
-11.686735741230216,0.0,39,13,13,62,72
-8.703359750734348,0.0,40,40,40,72,72
-10.767428335706661,0.0,44,78,78,50,72
-10.38488389647133,0.0,43,64,64,71,72
-11.553004138558926,0.0,46,35,35,67,72
-9.841434820774728,0.0,38,42,42,12,72
-9.353092714125793,0.0,41,62,62,18,72
-6.879670386794098,0.0,76,22,22,29,72
-5.329116638786679,0.0,47,47,47,22,72
-4.576637947857588,0.0,78,3,3,28,72
-3.438116290510689,0.0,48,66,66,69,72
-0.9264613612819743,0.31043874261091997,69,50,50,37,72
-0.9264613612819743,-0.31043874261091997,55,10,10,40,72
-0.35972223560767735,0.41084397266953954,56,53,53,83,72
-0.35972223560767735,-0.41084397266953954,49,7,7,0,72
-0.27645704365085993,0.35138609130066617,61,11,11,59,72
-0.27645704365085993,-0.35138609130066617,73,18,18,47,72
-0.27278630592005626,0.2982907787055185,57,38,38,45,72
-0.27278630592005626,-0.2982907787055185,83,57,57,81,72
-0.3193639982068972,0.31704815255721425,67,58,58,65,72
-0.3193639982068972,-0.31704815255721425,58,79,79,75,72
-0.2544451439562888,0.14144191628619135,51,52,52,20,72
-0.2544451439562888,-0.14144191628619135,81,34,34,74,72
-0.24096426001205778,0.14804982703446115,50,55,55,19,72
-0.24096426001205778,-0.14804982703446115,74,76,76,2,72
-1.9978846295619894,0.0,86,49,49,17,72
-1.988268279488109,0.0,65,43,43,56,72
-1.9969300652704673,0.0,71,41,41,85,72
-1.995441733701869,0.0,53,0,0,30,72
-1.992504766624386,0.0,54,73,73,73,72
-1.990625896512318,0.0,70,46,46,1,72
-0.18672999262859288,0.0,80,70,70,51,72
-0.19645424298620456,0.0,52,69,69,31,72
-0.19843274289747845,0.0,72,72,72,53,72
-0.19913104508809099,0.0,84,80,80,11,72
-0.1994843051918536,0.0,64,14,14,44,72
-0.19956502881977684,0.0,75,2,2,61,72
-10.0,0.0,45,54,54,42,72
-0.1,0.0,79,39,39,82,72
-5.0,0.0,66,82,82,57,72
-0.00010001000100010001,0.0,59,61,61,54,72
-0.00010001000100010001,0.0,63,86,86,43,72
-0.00010001000100010001,0.0,68,68,68,33,72
-0.00010001000100010001,0.0,77,67,67,46,72
-0.00010001000100010001,0.0,82,85,85,26,72
-0.00010001000100010001,0.0,85,84,84,4,72
-0.00010001000100010001,0.0,60,48,48,15,72
-0.00010001000100010001,0.0,62,75,75,63,72
-52.61216116364338,0.0,0,15,15,32,73
-0.655894344037693,34.90585054468551,1,1,1,67,73
-0.655894344037693,-34.90585054468551,2,83,83,70,73
-1.185457409225957,24.79744138040696,3,19,19,30,73
-1.185457409225957,-24.79744138040696,4,4,4,60,73
-34.76707168775994,0.0,22,23,23,51,73
-0.5754283557800886,18.81636028793867,7,80,80,27,73
-0.5754283557800886,-18.81636028793867,6,17,17,73,73
-0.9252864199740634,18.03649175687202,5,77,77,45,73
-0.9252864199740634,-18.03649175687202,8,9,9,79,73
-0.12087983693378002,16.141423750724773,9,59,59,15,73
-0.12087983693378002,-16.141423750724773,10,71,71,35,73
-1.3244511546680737,15.554706290804425,13,12,12,1,73
-1.3244511546680737,-15.554706290804425,16,36,36,4,73
-0.820710365074544,14.316030829815343,15,2,2,42,73
-0.820710365074544,-14.316030829815343,14,65,65,8,73
-25.125947656325465,4.084772718996655,17,16,16,47,73
-25.125947656325465,-4.084772718996655,18,37,37,17,73
-33.35437624396973,0.0,24,34,34,82,73
-25.19218628419494,1.640317607627822,29,60,60,37,73
-25.19218628419494,-1.640317607627822,20,20,20,29,73
-33.36217674122994,0.0,21,74,74,53,73
-33.37737514134165,0.0,26,61,61,7,73
-33.37395493647594,0.000594661041677051,25,76,76,68,73
-33.37395493647594,-0.000594661041677051,23,24,24,11,73
-23.98782089879902,0.6812173867354746,28,25,25,78,73
-23.98782089879902,-0.6812173867354746,19,26,26,77,73
-33.37187165018983,0.0,11,27,27,48,73
-24.582864310130304,0.0,42,28,28,21,73
-24.433388755463127,0.0,31,29,29,55,73
-7.947689628738553,10.892937880570932,32,30,30,66,73
-7.947689628738553,-10.892937880570932,33,31,31,41,73
-24.51215224188754,0.0,30,32,32,62,73
-24.536001881825953,0.0,12,33,33,61,73
-14.464960263083542,1.742132314084649,34,63,63,12,73
-14.464960263083542,-1.742132314084649,35,6,6,72,73
-14.233941449632075,0.0,36,81,81,85,73
-13.168762502523437,0.0,27,45,45,74,73
-11.862868716548846,0.0,37,5,5,10,73
-10.020519161224556,0.0,43,51,51,22,73
-10.788506348817755,0.05655583432621501,40,40,40,83,73
-10.788506348817755,-0.05655583432621501,44,78,78,59,73
-11.578814257266707,0.0,39,64,64,75,73
-11.559010093309553,0.0,46,35,35,50,73
-8.667359085469755,0.0,38,42,42,38,73
-9.283709064692914,0.0,41,62,62,28,73
-7.026465290938444,0.0,76,22,22,76,73
-5.441423904987274,0.0,47,47,47,40,73
-4.541482238276648,0.0,48,53,53,19,73
-3.4106834127116445,0.0,78,3,3,80,73
-0.8970126759310015,0.3367395462073126,55,66,66,39,73
-0.8970126759310015,-0.3367395462073126,69,50,50,31,73
-0.34426576193922126,0.397174011981269,56,11,11,9,73
-0.34426576193922126,-0.397174011981269,49,7,7,65,73
-0.25904415413015397,0.34651809398842387,63,86,86,49,73
-0.25904415413015397,-0.34651809398842387,73,18,18,63,73
-0.3044748514425695,0.3015758080119805,57,38,38,24,73
-0.3044748514425695,-0.3015758080119805,83,57,57,86,73
-0.26540410114135826,0.2560974521880271,67,58,58,57,73
-0.26540410114135826,-0.2560974521880271,58,79,79,81,73
-1.9873042568654662,0.0,54,75,75,56,73
-1.9977529299363428,0.0,70,68,68,33,73
-1.996998237880263,0.0,50,10,10,36,73
-0.24073653030704983,0.08863121398731784,74,55,55,0,73
-0.24073653030704983,-0.08863121398731784,86,49,49,46,73
-1.992682245099401,0.0,65,43,43,5,73
-1.995338877927954,0.0,71,41,41,3,73
-1.9899421733151215,0.0,53,73,73,25,73
-0.24802401194330323,0.05501676026147817,61,0,0,20,73
-0.24802401194330323,-0.05501676026147817,52,69,69,18,73
-0.1497746493702486,0.0,72,72,72,2,73
-0.1872167998112864,0.0,84,46,46,44,73
-0.19806131268029284,0.0,80,70,70,52,73
-0.19955177704088953,0.0,77,67,67,71,73
-0.19943471366894838,0.0,64,14,14,54,73
-0.1990330311103131,0.0,75,13,13,43,73
-10.0,0.0,45,56,56,58,73
-0.1,0.0,51,82,82,6,73
-5.0,0.0,66,8,8,34,73
-0.00010001000100010001,0.0,59,54,54,69,73
-0.00010001000100010001,0.0,79,39,39,14,73
-0.00010001000100010001,0.0,68,52,52,16,73
-0.00010001000100010001,0.0,60,48,48,13,73
-0.00010001000100010001,0.0,85,84,84,64,73
-0.00010001000100010001,0.0,81,21,21,26,73
-0.00010001000100010001,0.0,62,44,44,23,73
-0.00010001000100010001,0.0,82,85,85,84,73
-52.79965308809419,0.0,0,15,15,45,74
-0.7567772349858473,33.735543807773446,1,1,1,8,74
-0.7567772349858473,-33.735543807773446,2,19,19,68,74
-1.0414240186902246,24.74352355914693,3,83,83,14,74
-1.0414240186902246,-24.74352355914693,4,4,4,13,74
-35.17883943227447,0.0,22,11,11,2,74
-0.6428038210619427,18.34754823099837,7,13,13,85,74
-0.6428038210619427,-18.34754823099837,6,17,17,33,74
-0.7934344891490883,17.375074426161987,5,77,77,36,74
-0.7934344891490883,-17.375074426161987,8,9,9,55,74
0.004652789927238388,14.579335408767692,9,71,71,24,74
0.004652789927238388,-14.579335408767692,10,59,59,79,74
-1.2378709866375095,14.592425069884532,13,12,12,42,74
-1.2378709866375095,-14.592425069884532,16,36,36,72,74
-25.04275259709881,3.8245696843567596,17,82,82,10,74
-25.04275259709881,-3.8245696843567596,18,65,65,25,74
-33.37894718154849,0.0,21,16,16,47,74
-33.361450557824206,0.003099565197087835,25,37,37,67,74
-33.361450557824206,-0.003099565197087835,24,18,18,4,74
-33.374964885178635,0.0011038096640688564,23,60,60,76,74
-33.374964885178635,-0.0011038096640688564,26,20,20,18,74
-0.6881820663157803,13.461240109424311,15,74,74,5,74
-0.6881820663157803,-13.461240109424311,14,44,44,21,74
-25.281058181976917,1.645946251246141,29,76,76,59,74
-25.281058181976917,-1.645946251246141,20,24,24,41,74
-33.37256969320832,0.0,11,25,25,23,74
-12.421651670772441,11.085742259158723,32,26,26,64,74
-12.421651670772441,-11.085742259158723,33,27,27,48,74
-24.1927643175405,0.0,42,28,28,80,74
-24.439000449477767,0.0,31,29,29,65,74
-24.579825258712685,0.0,19,30,30,38,74
-24.52795238847613,0.0,12,31,31,44,74
-24.536798321076628,0.0,30,32,32,62,74
-14.776123910155924,2.078410698689539,34,33,33,70,74
-14.776123910155924,-2.078410698689539,35,63,63,26,74
-15.385975505368162,0.0,41,6,6,43,74
-14.098392360098549,0.0,36,81,81,28,74
-12.784873870162478,0.0,27,45,45,37,74
-11.504585093506298,0.44390637692954144,37,2,2,58,74
-11.504585093506298,-0.44390637692954144,46,54,54,57,74
-10.064635412690762,0.0,40,40,40,81,74
-10.860300495542916,0.0,44,78,78,71,74
-11.639568036583029,0.0,39,49,49,83,74
-8.60860894330422,0.0,45,35,35,3,74
-9.219236588225188,0.0,38,42,42,6,74
-11.5601604744065,0.0,28,62,62,86,74
-7.164687128611796,0.0,76,22,22,49,74
-5.552426718300777,0.0,47,47,47,78,74
-4.477191744175818,0.0,48,23,23,66,74
-3.3637874418896,0.0,78,3,3,29,74
-0.876010310418177,0.3553964629549803,55,66,66,17,74
-0.876010310418177,-0.3553964629549803,69,50,50,35,74
-0.3336297557651047,0.39032553565393674,56,53,53,34,74
-0.3336297557651047,-0.39032553565393674,61,80,80,46,74
-0.24324401086936195,0.34647476280295814,59,86,86,7,74
-0.24324401086936195,-0.34647476280295814,73,34,34,54,74
-0.291969516240836,0.29487730450054656,57,38,38,11,74
-0.291969516240836,-0.29487730450054656,83,57,57,53,74
-0.2611231190104214,0.2281109998506828,67,58,58,0,74
-0.2611231190104214,-0.2281109998506828,58,79,79,69,74
-0.050816600830453376,0.0,68,52,52,56,74
-0.3539378499505507,0.0,79,61,61,61,74
-1.9859567450425717,0.0,54,56,56,15,74
-1.9887908174011943,0.0,50,55,55,31,74
-0.1395188797728558,0.0,74,10,10,75,74
-1.9927551819552025,0.0,65,43,43,16,74
-1.9976252322190358,0.0,71,41,41,77,74
-1.995077420073702,0.0,70,64,64,30,74
-1.9969538832627918,0.0,53,73,73,32,74
-0.2501995373100813,0.039087391144273724,84,46,46,20,74
-0.2501995373100813,-0.039087391144273724,52,69,69,73,74
-0.20735517705731105,0.0,80,70,70,82,74
-0.19776413459420208,0.0,72,72,72,19,74
-0.19891896340529294,0.0,64,14,14,39,74
-0.19938747463112785,0.0,77,67,67,40,74
-0.19954024059346978,0.0,75,7,7,12,74
-10.0,0.0,43,0,0,74,74
-0.1,0.0,49,5,5,52,74
-5.0,0.0,66,8,8,22,74
-0.00010001000100010001,0.0,63,51,51,50,74
-0.00010001000100010001,0.0,86,39,39,51,74
-0.00010001000100010001,0.0,85,84,84,60,74
-0.00010001000100010001,0.0,60,48,48,84,74
-0.00010001000100010001,0.0,82,85,85,27,74
-0.00010001000100010001,0.0,51,75,75,9,74
-0.00010001000100010001,0.0,81,21,21,63,74
-0.00010001000100010001,0.0,62,68,68,1,74
-52.96401348181951,0.0,0,2,2,4,75
-0.8119595325050186,32.331847247374085,1,1,1,71,75
-0.8119595325050186,-32.331847247374085,2,19,19,68,75
-0.8753629747895593,23.94986173775379,3,15,15,67,75
-0.8753629747895593,-23.94986173775379,4,4,4,58,75
-35.59244992642263,0.0,22,10,10,16,75
-0.5645120363383005,17.681885929942233,7,73,73,33,75
-0.5645120363383005,-17.681885929942233,6,86,86,25,75
-14.857852823006585,13.881254157679662,32,80,80,22,75
-14.857852823006585,-13.881254157679662,33,9,9,15,75
-0.6848220452403795,16.530382720302686,5,71,71,70,75
-0.6848220452403795,-16.530382720302686,8,77,77,19,75
-25.13291821567356,3.664046880077966,17,12,12,3,75
-25.13291821567356,-3.664046880077966,18,39,39,17,75
0.05344790820407208,13.262771386449298,9,59,59,77,75
0.05344790820407208,-13.262771386449298,10,54,54,60,75
-25.380589383169834,1.6301998123740424,29,16,16,31,75
-25.380589383169834,-1.6301998123740424,20,37,37,18,75
-33.38063522526141,0.0,25,52,52,56,75
-33.36496210322049,0.004671353467236712,23,60,60,49,75
-33.36496210322049,-0.004671353467236712,26,20,20,52,75
-33.376234243481285,0.001583224567061578,21,74,74,47,75
-33.376234243481285,-0.001583224567061578,24,18,18,84,75
-1.135234406791489,13.568070944603871,13,21,21,44,75
-1.135234406791489,-13.568070944603871,14,24,24,41,75
-33.37354610729961,0.0,11,25,25,46,75
-0.562717120973645,12.503522553963943,15,26,26,51,75
-0.562717120973645,-12.503522553963943,16,27,27,64,75
-24.246448160885187,0.0,42,28,28,85,75
-24.44555078255761,0.0,31,29,29,74,75
-24.58704087945652,0.0,19,30,30,0,75
-24.534282695641867,0.0,12,31,31,55,75
-24.56915636787713,0.0,30,32,32,29,75
-14.917229585648531,2.525503494155867,34,33,33,27,75
-14.917229585648531,-2.525503494155867,35,45,45,76,75
-14.14394843110684,0.0,36,6,6,50,75
-12.158304608668832,1.1291206694713853,39,81,81,66,75
-12.158304608668832,-1.1291206694713853,27,64,64,26,75
-11.717856195451942,0.0,37,65,65,30,75
-11.428034509649098,0.0,46,7,7,40,75
-10.894686483161665,0.0,40,40,40,81,75
-8.355444112121083,0.0,45,78,78,80,75
-10.04087324361324,0.0,44,63,63,12,75
-9.702630838633162,0.0,41,35,35,24,75
-9.105021512758416,0.0,38,42,42,6,75
-11.55674937754016,0.0,28,11,11,72,75
-7.290208061900249,0.0,76,22,22,45,75
-5.547856075857535,0.0,47,47,47,78,75
-4.452205937697328,0.0,48,23,23,86,75
-3.3359881483874885,0.0,78,3,3,37,75
-0.8612535649473962,0.359312942530147,55,66,66,13,75
-0.8612535649473962,-0.359312942530147,69,50,50,35,75
-0.3247787151191275,0.39041979186811104,56,53,53,14,75
-0.3247787151191275,-0.39041979186811104,61,17,17,54,75
-0.23192096845137433,0.3512371984474722,59,83,83,39,75
-0.23192096845137433,-0.3512371984474722,73,34,34,63,75
-0.2857658915356799,0.2864614998959404,68,44,44,11,75
-0.2857658915356799,-0.2864614998959404,83,57,57,48,75
-0.3847282636596352,0.0,67,58,58,73,75
0.018176470488615894,0.0,58,79,79,9,75
-0.2541768409570805,0.14464533834620624,85,85,85,20,75
-0.2541768409570805,-0.14464533834620624,74,62,62,65,75
-0.08265002901483075,0.0,82,56,56,2,75
-1.9841120610221765,0.0,50,55,55,75,75
-1.9974080325026389,0.0,54,49,49,5,75
-1.9872511582966588,0.0,65,43,43,21,75
-0.26692424535616593,0.01175540151403874,64,41,41,10,75
-0.26692424535616593,-0.01175540151403874,81,38,38,61,75
-1.9927175609428993,0.0,70,84,84,7,75
-1.9946810591423652,0.0,71,46,46,38,75
-1.9968158196100656,0.0,53,14,14,42,75
-0.19642911082552236,0.0,52,69,69,23,75
-0.20376749756781398,0.0,72,72,72,34,75
-0.19876733829509563,0.0,80,70,70,43,75
-0.19953096569268802,0.0,86,36,36,57,75
-0.1993226096841198,0.0,49,8,8,59,75
-10.0,0.0,43,0,0,83,75
-0.1,0.0,75,13,13,69,75
-5.0,0.0,66,5,5,36,75
-0.00010001000100010001,0.0,84,82,82,8,75
-0.00010001000100010001,0.0,63,51,51,79,75
-0.00010001000100010001,0.0,57,76,76,53,75
-0.00010001000100010001,0.0,51,75,75,28,75
-0.00010001000100010001,0.0,79,61,61,32,75
-0.00010001000100010001,0.0,77,67,67,82,75
-0.00010001000100010001,0.0,62,68,68,1,75
-0.00010001000100010001,0.0,60,48,48,62,75
-53.105579719679106,0.0,0,2,2,17,76
-0.88956466174933,30.9437823973429,1,1,1,86,76
-0.88956466174933,-30.9437823973429,2,67,67,49,76
-0.6931212833317901,22.980553174013426,3,15,15,73,76
-0.6931212833317901,-22.980553174013426,4,4,4,3,76
-36.06283736267623,0.0,22,10,10,10,76
-15.544173115228144,15.255557648939428,32,73,73,82,76
-15.544173115228144,-15.255557648939428,33,0,0,38,76
-0.437370859603776,16.933901199296248,7,80,80,58,76
-0.437370859603776,-16.933901199296248,6,9,9,71,76
-0.5929349298035884,15.593336668683195,5,85,85,83,76
-0.5929349298035884,-15.593336668683195,8,77,77,76,76
-25.215286842120616,3.5622697477329677,17,12,12,45,76
-25.215286842120616,-3.5622697477329677,18,11,11,32,76
0.0874543706009776,12.225437096656416,9,59,59,31,76
0.0874543706009776,-12.225437096656416,10,54,54,50,76
-33.36778407955249,0.004545976514026874,11,16,16,56,76
-33.36778407955249,-0.004545976514026874,25,37,37,35,76
-33.382426856125925,0.0,24,76,76,46,76
-33.3777628297713,0.0019017807176609656,23,60,60,33,76
-33.3777628297713,-0.0019017807176609656,26,20,20,79,76
-25.49244369581258,1.5999198821865315,29,74,74,22,76
-25.49244369581258,-1.5999198821865315,20,21,21,75,76
-33.3748295588582,0.0,21,68,68,36,76
-1.0395971195977827,12.441757496914049,13,24,24,81,76
-1.0395971195977827,-12.441757496914049,14,25,25,52,76
-0.44741414577473937,11.460336668894751,15,26,26,51,76
-0.44741414577473937,-11.460336668894751,16,27,27,19,76
-24.267353270203,0.0,42,28,28,0,76
-24.452100319515033,0.0,31,29,29,84,76
-24.5827882924905,0.0,19,30,30,74,76
-24.53832010063507,0.0,12,31,31,14,76
-24.619092284221626,0.0,30,32,32,29,76
-15.159854392304869,2.789312350807097,34,33,33,80,76
-15.159854392304869,-2.789312350807097,35,45,45,15,76
-14.040384667396784,0.0,36,6,6,1,76
-12.287757204031752,1.6186311400931195,39,81,81,67,76
-12.287757204031752,-1.6186311400931195,27,64,64,23,76
-11.770427608014915,0.0,37,65,65,11,76
-10.050784222304657,0.0,43,82,82,12,76
-11.325736797045735,0.0,40,40,40,9,76
-10.856393879275549,0.0,28,38,38,26,76
-11.548332615267675,0.0,46,63,63,37,76
-9.191735456910738,0.0,41,35,35,30,76
-8.589399935279642,0.0,38,42,42,2,76
-7.862615893689588,0.0,45,62,62,69,76
-6.848451382568062,0.0,76,22,22,78,76
-5.41265375291957,0.0,47,47,47,77,76
-4.417867662337459,0.0,48,23,23,5,76
-3.3031488954651724,0.0,78,3,3,54,76
-0.8544746741632607,0.3603736134447477,55,66,66,13,76
-0.8544746741632607,-0.3603736134447477,69,50,50,42,76
-0.3196788780852218,0.3973132243211891,56,53,53,20,76
-0.3196788780852218,-0.3973132243211891,61,17,17,18,76
-0.22165617293615997,0.3609093370345963,84,39,39,60,76
-0.22165617293615997,-0.3609093370345963,73,34,34,39,76
0.07631076122332958,0.0,68,52,52,64,76
-0.2812868186811001,0.2729379436082637,83,57,57,40,76
-0.2812868186811001,-0.2729379436082637,67,58,58,25,76
-1.9816098384237073,0.0,53,79,79,57,76
-0.3582439029043092,0.10495727522068889,58,19,19,85,76
-0.3582439029043092,-0.10495727522068889,57,78,78,53,76
-0.3964308376466498,0.0,81,56,56,65,76
-0.09381283783556452,0.04990749160480119,82,55,55,59,76
-0.09381283783556452,-0.04990749160480119,54,49,49,6,76
-1.9851290649355144,0.0,65,43,43,62,76
-1.9925707968740969,0.0,64,41,41,8,76
-1.9971912241320775,0.0,50,71,71,68,76
-1.994157024695755,0.0,70,13,13,44,76
-1.9965904540799357,0.0,71,46,46,34,76
-0.1902386244432647,0.006867363033074136,86,14,14,7,76
-0.1902386244432647,-0.006867363033074136,52,69,69,55,76
-0.20277978896584117,0.0,72,72,72,61,76
-0.19859018308525145,0.0,80,70,70,16,76
-0.19952441161913428,0.0,74,36,36,72,76
-0.1992632021819413,0.0,49,8,8,27,76
-10.0,0.0,44,86,86,21,76
-0.1,0.0,75,5,5,63,76
-5.0,0.0,66,83,83,4,76
-0.00010001000100010001,0.0,63,51,51,47,76
-0.00010001000100010001,0.0,59,7,7,41,76
-0.00010001000100010001,0.0,79,61,61,28,76
-0.00010001000100010001,0.0,85,84,84,66,76
-0.00010001000100010001,0.0,51,75,75,70,76
-0.00010001000100010001,0.0,77,44,44,43,76
-0.00010001000100010001,0.0,62,18,18,24,76
-0.00010001000100010001,0.0,60,48,48,48,76
-53.11631829886433,0.0,0,51,51,61,77
-0.9300163749377814,30.91857023308548,1,1,1,34,77
-0.9300163749377814,-30.91857023308548,2,67,67,68,77
-0.6980039296472712,22.99801711727871,3,15,15,30,77
-0.6980039296472712,-22.99801711727871,4,4,4,43,77
-36.10621338665578,0.0,22,10,10,8,77
-15.735086164059403,15.338691780016244,32,37,37,3,77
-15.735086164059403,-15.338691780016244,33,55,55,19,77
-0.43831312980476067,16.90747367886478,7,59,59,20,77
-0.43831312980476067,-16.90747367886478,6,9,9,2,77
-0.5894403317610624,15.533018821806323,5,85,85,44,77
-0.5894403317610624,-15.533018821806323,8,77,77,37,77
-25.22129537122907,3.5472601348083463,17,12,12,59,77
-25.22129537122907,-3.5472601348083463,18,11,11,15,77
-33.36790218952343,0.004471811140237517,26,34,34,26,77
-33.36790218952343,-0.004471811140237517,25,73,73,32,77
-33.382545590276955,0.0,11,16,16,18,77
-33.37789649422726,0.0019303724442001073,21,39,39,31,77
-33.37789649422726,-0.0019303724442001073,24,14,14,86,77
-33.374921631018665,0.0,23,60,60,0,77
0.08841364460481338,12.165350501551133,9,21,21,1,77
0.08841364460481338,-12.165350501551133,10,74,74,57,77
-25.501084342883317,1.597325943542902,29,3,3,64,77
-25.501084342883317,-1.597325943542902,20,53,53,16,77
-24.273467127844395,0.0,42,24,24,38,77
-1.0380204336520575,12.345827867349259,13,25,25,52,77
-1.0380204336520575,-12.345827867349259,14,26,26,51,77
-24.452835884847097,0.0,31,27,27,77,77
-0.43909210826706113,11.386665258707968,15,28,28,17,77
-0.43909210826706113,-11.386665258707968,16,29,29,10,77
-24.583229151633848,0.0,19,30,30,74,77
